industry_group_Education,industry_group_Engineering/Construction,industry_group_Finance,industry_group_Government/Nonprofit,industry_group_Healthcare,industry_group_Manufacturing/Industrial,industry_group_Other,industry_group_Other Business/Services,industry_group_Retail/Hospitality,industry_group_Technology,industry_group_Transportation,salary_avg_norm,location_legitimacy,loc_len,loc_word_count,has_us_prefix,has_state_code,starts_with_direction,contains_digits,fraudulent
True,False,False,False,False,False,False,False,False,False,False,5.846308e-05,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,8.4174615e-05,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00015077078,3,15,3,0,1,0,0,0
False,False,False,False,False,True,False,False,False,False,False,1.5384616e-09,3,18,3,1,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,0.0021538478,3,17,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,9.158615e-05,1,12,2,0,0,0,0,1
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,19,4,1,1,0,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,18,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00010982231,1,9,1,0,0,0,0,1
False,False,False,False,True,False,False,False,False,False,False,9.936462e-05,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00013846309,3,15,3,1,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,0.00013107616,1,13,2,0,0,1,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,3.6153846e-08,3,16,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,9.127385e-05,1,8,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.000106546155,1,10,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00012106154,1,11,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,18,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,5,22,5,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,30,6,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,9.993692e-05,1,12,2,0,0,1,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,19,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,17,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00010453846,1,8,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,5.3847692e-05,3,18,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,5,2,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,0.000109583845,1,10,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,22,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,11,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,19,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,0.0001457154,1,11,1,0,0,0,0,1
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,19,4,1,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00011992154,1,10,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.000105763844,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00013317386,1,14,2,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,0.0001306954,1,10,1,0,0,0,0,1
True,False,False,False,False,False,False,False,False,False,False,0.0001431677,1,17,2,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,0.00015307846,3,15,3,0,1,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.000107066924,1,14,2,0,0,1,0,1
False,False,False,False,False,False,False,False,True,False,False,0.000113582304,1,15,2,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.00010534923,1,17,2,0,0,0,0,1
False,False,False,False,True,False,False,False,False,False,False,0.00016315,1,14,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00013941078,1,14,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,5,2,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,7.9232304e-05,3,15,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,8.6453845e-05,1,14,2,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,1.4769232e-07,3,16,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,17,4,1,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,1.5384616e-09,3,18,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,14,3,1,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00012866,1,9,1,0,0,0,0,1
True,False,False,False,False,False,False,False,False,False,False,0.00013325847,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00016251385,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,8.461692e-05,3,21,5,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.000120221535,1,10,2,0,0,1,0,1
False,False,True,False,False,False,False,False,False,False,False,9.5406926e-05,1,8,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.00011729077,1,14,2,0,0,1,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,19,4,1,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00013399232,1,14,2,0,0,1,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00013566847,1,9,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,0.00012855693,1,14,1,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,8.617307e-05,1,16,2,0,0,1,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00012832308,1,14,2,0,0,1,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,0.00013635078,1,12,1,0,0,0,0,1
True,False,False,False,False,False,False,False,False,False,False,1.5384616e-09,3,6,2,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,22,4,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00013942462,1,10,1,0,0,0,0,1
False,False,False,False,True,False,False,False,False,False,False,0.00015012,1,12,2,0,0,1,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00010492692,1,8,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,11,3,0,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,0.00013753462,1,10,1,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,16,4,1,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00015478078,1,15,2,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,18,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00013755001,1,15,2,0,0,1,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.0001252854,1,13,1,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,18,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,17,4,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,3.6153846e-08,3,16,4,1,1,0,0,1
False,False,False,False,False,False,False,False,True,False,False,0.0001268777,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00015738231,1,9,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,21,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00014637693,1,13,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00015210308,1,9,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,5,2,0,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,0.00012856386,1,16,2,0,0,1,0,1
False,False,False,False,False,False,False,False,True,False,False,9.615538e-05,3,17,4,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00010327,1,18,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00010769384,3,15,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00010652077,1,10,2,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00016193463,1,10,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,13,3,1,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,0.000102481536,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,18,4,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,18,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00011538615,3,15,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,25,4,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,1,7,1,0,0,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00012925001,1,8,1,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00010325692,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00010804539,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,0,1,0,1,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00010944769,1,11,1,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00014233308,1,10,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,19,4,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,0.00014999078,1,8,1,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,9.157461e-05,1,15,2,0,0,1,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,19,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00010016692,1,8,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.4000001e-07,3,15,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00015128846,1,17,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,18,3,1,1,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,4,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,21,5,1,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00014111308,1,13,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00013005463,1,11,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,9.570923e-05,1,13,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,22,5,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,5,2,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00042307848,3,17,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00022307847,3,18,3,1,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,0.00010790385,1,16,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00013028001,1,15,2,0,0,1,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00011455154,1,17,2,0,0,1,0,1
False,False,False,False,False,False,False,False,True,False,False,0.00015280847,1,10,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,False,True,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00013893539,1,12,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,13,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00014223154,1,10,2,0,0,1,0,1
False,False,False,False,False,False,False,False,True,False,False,0.0001255277,1,11,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.00015294,1,9,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,8,2,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,2,2,1,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,16,4,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.0001380477,1,11,1,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00013060309,1,11,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00013344693,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,18,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,4,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.0001343877,1,13,1,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00012149923,1,9,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.00015529232,1,14,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00014751693,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,False,True,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,0,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00012896847,1,14,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.00014574539,1,10,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,0.00014840308,1,9,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00012887,1,9,1,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00012068769,1,14,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,5.000154e-05,3,14,3,0,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00013842463,1,10,1,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00012681693,1,11,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,23,5,0,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.00012069,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,0,1,0,1,0
False,False,False,False,True,False,False,False,False,False,False,0.00012242924,1,14,2,0,0,1,0,1
False,False,False,False,False,False,False,False,True,False,False,8.6155385e-05,3,17,3,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,0.00012920001,1,14,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,6.230923e-05,3,17,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00011822846,1,10,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.000113632304,1,10,2,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,22,4,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,False,False,False,True,False,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,4,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,7,2,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00011547846,1,10,1,0,0,0,0,1
False,False,False,False,True,False,False,False,False,False,False,0.00010964923,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00010104231,1,12,2,0,0,1,0,1
False,False,False,False,True,False,False,False,False,False,False,0.00014343539,1,7,1,0,0,0,0,1
False,False,False,False,False,True,False,False,False,False,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,18,4,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,5,2,0,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,9.9914614e-05,1,9,1,0,0,0,0,1
True,False,False,False,False,False,False,False,False,False,False,0.00012926923,1,13,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00010384769,3,14,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00014614462,1,16,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.00011521846,1,15,2,0,0,1,0,1
False,False,False,False,False,False,False,True,False,False,False,5.9230768e-08,3,14,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00014602309,1,10,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,5,2,0,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,0.00011971385,1,12,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,5.230923e-05,3,14,3,1,1,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.00012545001,1,14,2,0,0,1,0,1
False,False,False,False,False,False,False,False,False,True,False,8.461692e-05,3,17,3,0,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,0.00010716154,1,13,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,0.000100915386,1,12,2,0,0,1,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00015741232,1,13,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,20,3,1,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00015823463,1,10,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00016079078,1,11,1,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,0.00012105538,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,3,0,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,6.923231e-05,3,16,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.000100536156,1,12,1,0,0,0,0,1
False,False,False,False,False,False,False,False,True,False,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,8.197461e-05,1,11,2,0,0,1,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,13,3,1,1,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,3,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,True,False,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,1
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,18,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,9.673077e-05,1,10,1,0,0,0,0,1
False,True,False,False,False,False,False,False,False,False,False,8.961231e-05,1,11,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00012558539,1,11,1,0,0,0,0,1
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,14,3,1,1,0,0,0
False,False,False,False,False,True,False,False,False,False,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,16,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,0.00012509078,1,17,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,4.846308e-05,1,7,1,0,0,0,0,0
False,False,False,False,False,True,False,False,False,False,False,1.5384616e-09,3,13,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,21,5,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,12,3,0,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,0.00011317538,1,13,1,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,0.00013285155,1,13,1,0,0,0,0,1
False,False,True,False,False,False,False,False,False,False,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,6.154e-05,3,23,4,1,1,0,0,0
True,False,False,False,False,False,False,False,False,False,False,0.0001347677,1,11,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,True,False,False,False,False,False,False,False,False,False,0.0001228177,1,11,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,5,22,4,1,1,0,0,0
False,False,True,False,False,False,False,False,False,False,False,8.798846e-05,1,15,2,0,0,0,0,1
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,1.0153846e-07,3,14,3,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,15,3,0,1,0,0,0
False,False,False,False,False,False,False,False,True,False,False,0.0,3,18,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,30,6,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,1.5384616e-09,3,19,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,15,3,1,1,0,0,0
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,21,4,1,1,0,0,0
False,False,False,False,False,False,False,True,False,False,False,4.6155386e-05,3,15,3,1,1,0,0,0
False,False,False,False,True,False,False,False,False,False,False,0.00013278692,1,13,1,0,0,0,0,1
False,False,False,False,False,False,True,False,False,False,False,1.5384616e-09,3,16,4,1,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,7,2,0,1,0,1,0
False,False,False,False,False,False,False,True,False,False,False,1.5384616e-09,3,8,2,0,1,0,0,0
False,False,False,False,False,False,False,False,False,True,False,1.5384616e-09,3,17,4,1,1,0,0,0
